144,Mobiliario,Mobiliario,DE TRABAJO MECANISMO DE AJUSTE EN RESPALDO Y ASIENTO BASE ESTRELLA 5 PUNTOS TAPIZADA EN TELA IMPORTA,trabajo mecanismo ajuste respaldo asiento base estrella puntos tapizada tela importa,bien,mueble,t r a b a j o,m e c a n i s m o,a j u s t e
145,Equipo,Equipo,SACAPUNTAS ELECTICO,sacapuntas electico,accesorios,papeleria,s a c a p u n t a s,e l e c t i c o,
146,Mobiliario,Mobiliario,ESTENSION PUENTE EJECUTIVO PARA ESCRITORIO DE CREDENZA DE 1.10 X 50 CMS EN MADERA POLIESTER CAOBA MO,estension puente ejecutivo escritorio credenza madera poliester caoba mo,bien,mueble,e s t e n s i o n,p u e n t e,e j e c u t i v o
147,Equipo,Equipo,MOTOBOMBA CAUDAL PARA DISTRIBUCION DE AGUA.,motobomba caudal distribucion agua,transporte,terrestre,m o t o b o m b a,c a u d a l,d i s t r i b u c i o n
148,Equipo,Equipo,"COLOR AUTO IRIS LENTE 3.6 MM INFRA ROJO, VISION NOCTURNA",auto iris lente mm infra rojo vision nocturna,transporte,terrestre,a u t o,i r i s,l e n t e
149,Equipo,Equipo,ESCRITORIO EN COLOR GRIS,escritorio gris,bien,mueble,e s c r i t o r i o,g r i s,
150,Mobiliario,Mobiliario,MESA DE JUNTAS REDONDA DE 1.20 MTS DE DIAMETRO LINEA HONN ACABADOS EN LAMINADO PLASTICO,mesa juntas redonda diametro linea honn acabados laminado plastico,bien,mueble,m e s a,j u n t a s,r e d o n d a
151,Mobiliario,Mobiliario,ARCHIVERO DE DE MADERA CON 3 GAVETAS,archivero madera gavetas,bien,mueble,a r c h i v e r o,m a d e r a,g a v e t a s
152,Equipo,Equipo,VIDEO CASSETERA SONY,video cassetera sony,electronico,telecomunicaciones,v i d e o,c a s s e t e r a,s o n y
153,Equipo,Equipo,"NEGRO-PLATA, 17""",negro plata,NO CLASIFICADO,NO CLASIFICADO,n e g r o,p l a t a,
154,Equipo,Equipo,"MONITOR UVGA COLOR 15""",monitor uvga,electronico,telecomunicaciones,m o n i t o r,u v g a,
155,Mobiliario,Mobiliario,"BANCA DE 4 PLAZAS VISITANTES ASIENTOS, RESPALDO EN POLIPROPILENO",banca plazas visitantes asientos respaldo polipropileno,NO CLASIFICADO,NO CLASIFICADO,b a n c a,p l a z a s,v i s i t a n t e s
156,Transporte,Transporte,VW SEDAN DOS PUERTAS COLOR NEGRO (PINTADO DE BLANCO) CON EL LOGO DE LA UNIVERSIDAD DE GUADALAJARA,vw puertas negro pintado blanco logo universidad guadalajara,mueble,mueble,v w,p u e r t a s,n e g r o
157,Equipo,Equipo,"MONITOR A COLOR DE 15"" NEGRO CON PLATA INCLUIDO EN COMPUTADORA COMPLETA (P2R) (ND 42/04)",monitor negro plata incluido computadora completa nd,electronico,telecomunicaciones,m o n i t o r,n e g r o,p l a t a
158,Equipo,Equipo,NO BREAK 6 CONTACTOS + 1 PARA PUERTO SERIAL CON REGULADOR COLOR CAFE CLARO (P1G) (R/E),break contactos puerto serial regulador cafe claro,electronico,telecomunicaciones,b r e a k,c o n t a c t o s,p u e r t o
159,Mobiliario,Mobiliario,ESCRITORIO DE TRABAJO DE MELANINA COLOR MIEL.,escritorio trabajo melanina miel,bien,mueble,e s c r i t o r i o,t r a b a j o,m e l a n i n a
160,Equipo,Equipo,IMPRESORA DE INYECCIÓN DE TINTA,impresora inyección tinta,electronico,telecomunicaciones,i m p r e s o r a,i n y e c c i ó n,t i n t a
161,Equipo,Equipo,TARJETA DE RED 3COM 11 A/B/G WIRELESS PCI,tarjeta red wireless pci,electronico,telecomunicaciones,t a r j e t a,r e d,w i r e l e s s
162,Mobiliario,Mobiliario,"MESAS LATERALES DE .50 X .60 X .50 COLOR ARCE/PLATINO, NM-3010",mesas laterales arce platino nm,bien,mueble,m e s a s,l a t e r a l e s,a r c e
163,Mobiliario,Mobiliario,ORGANIZADORES VERTICALES DOBLES,organizadores verticales dobles,NO CLASIFICADO,NO CLASIFICADO,o r g a n i z a d o r e s,v e r t i c a l e s,d o b l e s
164,Mobiliario,Mobiliario,SILLA FIJA DE METAL CROMADA FORRADA EN VINIL COLOR NEGRO SIN CODERAS RESPALDO EN FORMA DE PENTAGONO,silla fija metal cromada forrada vinil negro coderas respaldo forma pentagono,bien,mueble,s i l l a,f i j a,m e t a l
165,Equipo,Equipo,"COMPUTADORA PENTIUM 4, 2.2GHZ, 256BM, DISCO DURO DE 40GB, 7200 RPM, CD-52X, DRIVE 3.5, GABINETE ATX",computadora pentium ghz bm disco duro gb rpm cd drive gabinete atx,electronico,telecomunicaciones,c o m p u t a d o r a,p e n t i u m,g h z
166,Equipo,Equipo,TONER EPSON COLOR AZUL PARA MULTIDUNCIONAL EPSON ACULASER C1100O CX11,toner epson azul multiduncional epson aculaser cx,electronico,telecomunicaciones,t o n e r,e p s o n,a z u l
167,Equipo,Equipo,CALCULADORA ANALITICA BIG DISPLAY NEGRA DE 8 DIGITOS Y BOTONES GRANDES (P3LE) (ND 59A/04),calculadora analitica big display negra digitos botones grandes nd,electronico,NO CLASIFICADO,c a l c u l a d o r a,a n a l i t i c a,b i g
168,Equipo,Equipo,VIDEO PROYECTOR COLOR PLATA.,video proyector plata,electronico,telecomunicaciones,v i d e o,p r o y e c t o r,p l a t a
169,Equipo,Equipo,TECLADO MULTIMEDIA COLOR NEGRO CON PLATA INCLUIDO EN COMPUTADORA COMPLETA.,teclado multimedia negro plata incluido computadora completa,electronico,telecomunicaciones,t e c l a d o,m u l t i m e d i a,n e g r o
170,Mobiliario,Mobiliario,SILLA PARA VISITANTE DE TELA ESTAMPADA EN COLOR AZUL (TRANSFERENCIA CEO),silla visitante tela estampada azul transferencia ceo,bien,mueble,s i l l a,v i s i t a n t e,t e l a
171,Mobiliario,Mobiliario,MESA DE TRABAJO COLOR CAOBA GRANDE,mesa trabajo caoba grande,bien,mueble,m e s a,t r a b a j o,c a o b a
172,Mobiliario,Mobiliario,SILLA DE VINIL NEGRO CON CUATRO PATAS DE BASE DE METAL,silla vinil negro cuatro patas base metal,bien,mueble,s i l l a,v i n i l,n e g r o
173,Mobiliario,Mobiliario,SILLON SEMI-EJECUTIVO CON RODAJAS EN COLOR AZUL CON CODERAS,sillon semi ejecutivo rodajas azul coderas,bien,mueble,s i l l o n,s e m i,e j e c u t i v o
174,Mobiliario,Mobiliario,SILLON SEMI-EJECUTIVO CON RODAJAS CON BRAZOS EN TELA AZUL,sillon semi ejecutivo rodajas brazos tela azul,bien,mueble,s i l l o n,s e m i,e j e c u t i v o
175,Equipo,Equipo,CPU PENTIUM PIII/550 MEMORIA 256 DD 9,cpu pentium piii memoria dd,electronico,telecomunicaciones,c p u,p e n t i u m,p i i i
176,Equipo,Equipo,NO BREAK 800VA INET SOPOERTE ELECTRONICO,break inet sopoerte electronico,electronico,telecomunicaciones,b r e a k,i n e t,s o p o e r t e
177,Equipo,Equipo,PENTIUM P4 2.8 GHZ,pentium ghz,electronico,telecomunicaciones,p e n t i u m,g h z,
178,Equipo,Equipo,"MONITOR TF 15""",monitor tf,electronico,telecomunicaciones,m o n i t o r,t f,
179,Mobiliario,Mobiliario,CON PLATAFORMA 2.5 MTS,plataforma,NO CLASIFICADO,NO CLASIFICADO,p l a t a f o r m a,,
180,Equipo,Equipo,PAPELERA PARA ESCRITORIO EN MADERA CON AGLOMERADO COLOR NATURAL CON 2 DIVISIONES.,papelera escritorio madera aglomerado natural divisiones,bien,mueble,p a p e l e r a,e s c r i t o r i o,m a d e r a
181,Equipo,Equipo,PANTALLA PARA PROYECTOR DE PARED DE 1.52 X 1.52 MTS BLANCA.,pantalla proyector pared blanca,electronico,telecomunicaciones,p a n t a l l a,p r o y e c t o r,p a r e d
182,Equipo,Equipo,FOTOCOPIADORA CON BASE ADF-H1 FINALIZADOR J1 PRIMER CARGA TONER Y PEDESTAL IMAGE RUNNER 2200.,fotocopiadora base adf finalizador primer carga toner pedestal image runner,bien,mueble,f o t o c o p i a d o r a,b a s e,a d f
183,Equipo,Equipo,USB DE 512 MB,usb mb,electronico,telecomunicaciones,u s b,m b,
184,Equipo,Equipo,MEMORIA STICK 256 PRO DUO MG,memoria stick duo mg,electronico,telecomunicaciones,m e m o r i a,s t i c k,d u o
185,Equipo,Equipo,CPU PROCESADOR INITEL PENTIUM IV/ GABINETE MICROTORRE/ 256MB EN MEMORIA RAM DDR/ DRIVE DE 3.5/ CD-RO,cpu procesador initel pentium iv gabinete microtorre mb memoria ram ddr drive cd ro,electronico,telecomunicaciones,c p u,p r o c e s a d o r,i n i t e l
186,Equipo,Equipo,MAQUINA CALCULADORA ELECTRICA (SUSANA SANDOVAL LINARES),maquina calculadora electrica susana sandoval linares,electronico,trabajo,m a q u i n a,c a l c u l a d o r a,e l e c t r i c a
187,Mobiliario,Mobiliario,DE 1.60 MTS X 0.84 MTS,Sin categoria,,,Sin categoria,,
188,Mobiliario,Mobiliario,"MUEBLE ESCRITORIO ESTACION DE TRABAJO, ESCRITORIO PENINSULA COLOR CEREZA",mueble escritorio estacion trabajo escritorio peninsula cereza,bien,mueble,m u e b l e,e s c r i t o r i o,e s t a c i o n
189,Equipo,Equipo,CONSOLA AMPLIFICADOR 6 CANALES AUDC AUDIO,consola amplificador canales audc audio,electronico,telecomunicaciones,c o n s o l a,a m p l i f i c a d o r,c a n a l e s
190,Equipo,Equipo,BRUJULA,brujula,herramientas,trabajo,b r u j u l a,,
191,Equipo,Equipo,CONTROL REMOTO TOSHIBA,control remoto toshiba,transporte,terrestre,c o n t r o l,r e m o t o,t o s h i b a
192,Mobiliario,Mobiliario,ANAQUEL PLASTICO CON 3 CAJONES,anaquel plastico cajones,bien,mueble,a n a q u e l,p l a s t i c o,c a j o n e s
193,Equipo,Equipo,VIDEO CASETERA SONY,video casetera sony,electronico,telecomunicaciones,v i d e o,c a s e t e r a,s o n y
194,Mobiliario,Mobiliario,MESA RECTANGULAR CHICA CUBIERTA COLOR BLANCO,mesa rectangular chica cubierta blanco,bien,mueble,m e s a,r e c t a n g u l a r,c h i c a
195,Mobiliario,Mobiliario,MESA DE CENTRO EN TRIPLAY CUBIERTA DE FORMAICA COLOR CAOBA 62X66X52,mesa centro triplay cubierta formaica caoba,bien,mueble,m e s a,c e n t r o,t r i p l a y
196,Mobiliario,Mobiliario,DE MADERA C/PUERTAS Y CERRADURA DE 1.00 X 0.40 X 1.80 MTS,madera puertas cerradura,bien,mueble,m a d e r a,p u e r t a s,c e r r a d u r a
197,Mobiliario,Mobiliario,MESA COMBINADA MADERA Y METAL CON RUEDAS,mesa combinada madera metal ruedas,bien,mueble,m e s a,c o m b i n a d a,m a d e r a
198,Mobiliario,Mobiliario,SILLA EJECUTIVA CON RUEDAS Y BRAZOS EN VINIL NEGRO TIPO PIEL,silla ejecutiva ruedas brazos vinil negro tipo piel,bien,mueble,s i l l a,e j e c u t i v a,r u e d a s
199,Equipo,Equipo,C.P.U. PENTIUM PIII/550 MEMORIA 96 D.D.9,pentium piii memoria,electronico,telecomunicaciones,p e n t i u m,p i i i,m e m o r i a
200,Equipo,Equipo,CAMARA DIGITAL FOTOGRAFICA CARGADOR CABLE BANDORELA MEMORIA STICK 64 MB,camara digital fotografica cargador cable bandorela memoria stick mb,electronico,mueble,c a m a r a,d i g i t a l,f o t o g r a f i c a
201,Equipo,Equipo,CAMARA DIGITAL FOTOGRAFICA DE DISCO C/ESTUCHE ( JUAN CARLOS RAMIREZ MONTEON ),camara digital fotografica disco estuche juan carlos ramirez monteon,electronico,mueble,c a m a r a,d i g i t a l,f o t o g r a f i c a
202,Mobiliario,Mobiliario,LIBRERO DE MADERA S/CREDENZA CON PUERTAS COLOR AZUL C/GRIS,librero madera credenza puertas azul gris,bien,mueble,l i b r e r o,m a d e r a,c r e d e n z a
203,Equipo,Equipo,SWITCH CON CABLE DE 24 PUERTOS,switch cable puertos,electronico,telecomunicaciones,s w i t c h,c a b l e,p u e r t o s
204,Mobiliario,Mobiliario,DE MADERA DE .60 X .90 MTS,madera,bien,NO CLASIFICADO,m a d e r a,,
205,Equipo,Equipo,NO BREAK C/REGULADOR 600VA,break regulador,electronico,telecomunicaciones,b r e a k,r e g u l a d o r,
206,Mobiliario,Mobiliario,"PATIN HIDRAULICO NUEVO 93511, CAPACIDAD DE 5000 LBS, LLANTAS DE POLIURETANO Y HORQUILLAS 27 X 48, MA",patin hidraulico nuevo capacidad lbs llantas poliuretano horquillas,transporte,terrestre,p a t i n,h i d r a u l i c o,n u e v o
207,Mobiliario,Mobiliario,"LIBRERO DESARMABLE DE 198 CMS. DE UNA SOLA VISTA, FABRICADO EN TUBULAR CALIBRE 18, COLOR GRIS CON EN",librero desarmable sola vista fabricado tubular calibre gris,bien,NO CLASIFICADO,l i b r e r o,d e s a r m a b l e,s o l a
208,Equipo,Equipo,"MONITOR DE 15""",monitor,electronico,telecomunicaciones,m o n i t o r,,
209,Equipo,Equipo,DRIVE FLOPPY EXTERNO 3.5 C/ENERGIA,drive floppy externo energia,electronico,telecomunicaciones,d r i v e,f l o p p y,e x t e r n o
210,Mobiliario,Mobiliario,"DE VISITANTE, DE METAL, NEGRA",visitante metal negra,bien,NO CLASIFICADO,v i s i t a n t e,m e t a l,n e g r a
211,Mobiliario,Mobiliario,MOTOROLA SP10 RADIO PORTATIL-WT S/S,motorola sp radio portatil wt,transporte,terrestre,m o t o r o l a,s p,r a d i o
212,Mobiliario,Mobiliario,"TARJETERO DE METAL, CON 25 ESPACIOS. MEDIDA: 12 X 87 CMS.",tarjetero metal espacios medida,bien,NO CLASIFICADO,t a r j e t e r o,m e t a l,e s p a c i o s
213,Mobiliario,Mobiliario,ARCHIVERO DE MADERA HORIZONTAL CON 2 GAVETAS. MEDIDA 100.50 X 47 CMS.,archivero madera horizontal gavetas medida,bien,mueble,a r c h i v e r o,m a d e r a,h o r i z o n t a l
214,Mobiliario,Mobiliario,ANAQUEL DE METAL EN COLOR GRIS DE 5 ENTREPAÑOS. MEDIDA: 85 X 30 X 200 CMS.,anaquel metal gris entrepaños medida,bien,mueble,a n a q u e l,m e t a l,g r i s
215,Equipo,Equipo,RADIO GRABADORA CON CD-RADIO-CASSETTE,radio grabadora cd radio cassette,electronico,telecomunicaciones,r a d i o,g r a b a d o r a,c d
216,Mobiliario,Mobiliario,MESA DE MADERA Y METAL CON RUEDAS. MEDIDA: 80 X 40 CMS.,mesa madera metal ruedas medida,bien,mueble,m e s a,m a d e r a,m e t a l
217,Mobiliario,Mobiliario,CREDENZA EJECUTIVA DE MADERA CON CAJON Y GAVETA. MEDIDA: 122 X 42 CMS.,credenza ejecutiva madera cajon gaveta medida,bien,telecomunicaciones,c r e d e n z a,e j e c u t i v a,m a d e r a
218,Mobiliario,Mobiliario,LIBRERO DE MADERA CON 4 ENTREPAÑOS. MEDIDA: 175 X 95 X 30 CMS.,librero madera entrepaños medida,bien,NO CLASIFICADO,l i b r e r o,m a d e r a,e n t r e p a ñ o s
219,Mobiliario,Mobiliario,CREDENZA DE MADERA CON CAJON Y GAVETA. MEDIDA: 123 X 43 CMS.,credenza madera cajon gaveta medida,bien,telecomunicaciones,c r e d e n z a,m a d e r a,c a j o n
220,Equipo,Equipo,"DE ACEITE, ADQ.12/11/1999",aceite adq,NO CLASIFICADO,NO CLASIFICADO,a c e i t e,a d q,
221,Mobiliario,Mobiliario,"BASE TABLAROCA, ALTA 29/07/1997, CASA INTERNAC.",base tablaroca casa internac,bien,inmueble,b a s e,t a b l a r o c a,c a s a
222,Mobiliario,Mobiliario,"ALTA 29/07/1997, 1.40 X.70, CASA INTERNAC.",casa internac,bien,inmueble,c a s a,i n t e r n a c,
223,Equipo,Equipo,"COMPUTADORA PORTATIL, PENTIUM M 730, 1.60 GHZ, 14.1 XGA, 128 MB USB 2.0, COLOR NEGR0",computadora portatil pentium ghz xga mb usb negr,bien,telecomunicaciones,c o m p u t a d o r a,p o r t a t i l,p e n t i u m
224,Equipo,Equipo,"TECLADO PARA COMPUTADORA, SEDE PTO. VTA.",teclado computadora sede pto vta,electronico,telecomunicaciones,t e c l a d o,c o m p u t a d o r a,s e d e
225,Equipo,Equipo,"ALTA 15/09/2006, SEDE PTO. VTA.",sede pto vta,NO CLASIFICADO,NO CLASIFICADO,s e d e,p t o,v t a
226,Equipo,Equipo,"CPU, 40 GB, 7200 RPM ULTRA ATA, DIM 2400, 2.8 GHZ",cpu gb rpm ultra ata dim ghz,electronico,telecomunicaciones,c p u,g b,r p m
227,Equipo,Equipo,"CPU, POWER MAC G5 DUAL DE 2.5 GHZ, 512 MB, 160 GB, SUPER DRIVE",cpu power mac dual ghz mb gb super drive,electronico,telecomunicaciones,c p u,p o w e r,m a c
228,Equipo,Equipo,"42 TAZAS, ADQ.12/01/2004, CASA INT.",tazas adq casa int,bien,inmueble,t a z a s,a d q,c a s a
229,Equipo,Equipo,SERVIDOR DE RED PROCESADOR PIII 733 MHZ DD9 PLXCOR/CCO,servidor red procesador piii mhz dd plxcor cco,electronico,telecomunicaciones,s e r v i d o r,r e d,p r o c e s a d o r
230,Equipo,Equipo,"ADQ. 11/10/2005, (L.COMPUTO)",adq computo,NO CLASIFICADO,NO CLASIFICADO,a d q,c o m p u t o,
231,Mobiliario,Mobiliario,BUTACA PARA AULA PLIANA AZUL PLXLP/A19,butaca aula pliana azul plxlp,bien,NO CLASIFICADO,b u t a c a,a u l a,p l i a n a
232,Equipo,Equipo,DE PEDESTAL ALTA 15/09/2006 (ALMACEN),pedestal almacen,bien,NO CLASIFICADO,p e d e s t a l,a l m a c e n,
233,Equipo,Equipo,PINTARRON ROTAFOLIO 175*60*90 PLXTY/INS,pintarron rotafolio plxty,bien,mueble,p i n t a r r o n,r o t a f o l i o,p l x t y
234,Equipo,Equipo,SACAPUNTAS ELECTRICO PLXTY/INS,sacapuntas electrico plxty,accesorios,electricos,s a c a p u n t a s,e l e c t r i c o,p l x t y
235,Equipo,Equipo,ADQ.20/04/1999 (CONTAB.),adq contab,NO CLASIFICADO,NO CLASIFICADO,a d q,c o n t a b,
236,Mobiliario,Mobiliario,"1.50 X .70 X .75 CM., CON DOS PASACABLES, 2 PORTA-TECLADO, ADQ.06/11/2006,LABO. COMPUTO",pasacables porta teclado adq labo computo,bien,telecomunicaciones,p a s a c a b l e s,p o r t a,t e c l a d o
237,Equipo,Equipo,ADQ. 21/09/2004 PLANTA ALTA SALON DE MAESTROS,adq planta salon maestros,jardineria,jardineria,a d q,p l a n t a,s a l o n
238,Equipo,Equipo,MOUSE OPTICO PLXCON/ACON,mouse optico plxcon acon,electronico,telecomunicaciones,m o u s e,o p t i c o,p l x c o n
239,Equipo,Equipo,MOUSE PLXPV/CAC,mouse plxpv cac,electronico,telecomunicaciones,m o u s e,p l x p v,c a c
240,Equipo,Equipo,REGULADOR PLXPV/DS,regulador plxpv ds,electronico,telecomunicaciones,r e g u l a d o r,p l x p v,d s
241,Equipo,Equipo,GABINETE CPU ARMADO PLXTEC/DS,gabinete cpu armado plxtec ds,electronico,telecomunicaciones,g a b i n e t e,c p u,a r m a d o
242,Equipo,Equipo,PIZARRON DE CORCHO 60*45 PLXTY/CAC,pizarron corcho plxty cac,accesorios,mueble,p i z a r r o n,c o r c h o,p l x t y
243,Mobiliario,Mobiliario,BUTACA PARA AULA PLIANA AZUL PLXTY/A1,butaca aula pliana azul plxty,bien,NO CLASIFICADO,b u t a c a,a u l a,p l i a n a
244,Equipo,Equipo,PIZARRON MITAD CORCHO MITAD PINTARRON PLXAU/DS,pizarron mitad corcho mitad pintarron plxau ds,bien,mueble,p i z a r r o n,m i t a d,c o r c h o
245,Equipo,Equipo,VENTILADOR DE TECHO PLXPV/A2,ventilador techo plxpv,bien,NO CLASIFICADO,v e n t i l a d o r,t e c h o,p l x p v
246,Mobiliario,Mobiliario,BUTACA PARA AULA CONCHA PLXVAL/A14,butaca aula concha plxval,bien,NO CLASIFICADO,b u t a c a,a u l a,c o n c h a
247,Equipo,Equipo,TELEVISION CON VHS PLXUN/A9,television vhs plxun,electronico,dispositivos,t e l e v i s i o n,v h s,p l x u n
248,Mobiliario,Mobiliario,MESA ESCRITORIO MADERA AZUL Y ROSA PLXTY/CAFE,mesa escritorio madera azul rosa plxty cafe,bien,mueble,m e s a,e s c r i t o r i o,m a d e r a
249,Equipo,Equipo,SWITCH 24 PUERTOS PLXCX/CCO,switch puertos plxcx cco,electronico,telecomunicaciones,s w i t c h,p u e r t o s,p l x c x
250,Equipo,Equipo,REGULADOR PLXTEC/INSE2,regulador plxtec inse,electronico,telecomunicaciones,r e g u l a d o r,p l x t e c,i n s e
251,Equipo,Equipo,DESBROZADORA 35 CENTIMETROS PLXCOR/CSG,desbrozadora centimetros plxcor csg,NO CLASIFICADO,NO CLASIFICADO,d e s b r o z a d o r a,c e n t i m e t r o s,p l x c o r
252,Equipo,Equipo,REFRIGERADOR PLXOCO/DEPA,refrigerador plxoco depa,bien,inmueble,r e f r i g e r a d o r,p l x o c o,d e p a
253,Equipo,Equipo,TELEFONO PLXCX/CAD,telefono plxcx cad,electronico,telecomunicaciones,t e l e f o n o,p l x c x,c a d
254,Equipo,Equipo,PLXCX/CAD COPIADORA,plxcx cad copiadora,electronico,NO CLASIFICADO,p l x c x,c a d,c o p i a d o r a
255,Equipo,Equipo,PINTARRON MARCO METALICO PLXVL/A27,pintarron marco metalico plxvl,bien,mueble,p i n t a r r o n,m a r c o,m e t a l i c o
256,Equipo,Equipo,PIZARRON DE CORCHO PLXSO/AB9,pizarron corcho plxso ab,accesorios,mueble,p i z a r r o n,c o r c h o,p l x s o
257,Equipo,Equipo,PINTARRON PLXSO/AB8,pintarron plxso ab,bien,mueble,p i n t a r r o n,p l x s o,a b
258,Equipo,Equipo,BOTIQUIN MADERA BLANCO PLXOC/INS,botiquin madera blanco plxoc,bien,emergencias,b o t i q u i n,m a d e r a,b l a n c o
259,Mobiliario,Mobiliario,ANAQUEL METALICO PARA ARCHIVO PLXTY/CAC,anaquel metalico archivo plxty cac,bien,mueble,a n a q u e l,m e t a l i c o,a r c h i v o
260,Equipo,Equipo,VENTILADOR DE TECHO PLXVL/A15,ventilador techo plxvl,bien,NO CLASIFICADO,v e n t i l a d o r,t e c h o,p l x v l
261,Equipo,Equipo,SISTEMA DE AIRE ACONDICIONADO PLXSO/AA12,sistema aire acondicionado plxso aa,electronico,NO CLASIFICADO,s i s t e m a,a i r e,a c o n d i c i o n a d o
262,Mobiliario,Mobiliario,SILLON VINIL NEGRO RODAJAS PLXTY/CAC,sillon vinil negro rodajas plxty cac,bien,mueble,s i l l o n,v i n i l,n e g r o
263,Mobiliario,Mobiliario,SILLON VINIL NEGRO CON RODAJAS PLXTY/DS PLXTY/CAC,sillon vinil negro rodajas plxty ds plxty cac,bien,mueble,s i l l o n,v i n i l,n e g r o
264,Equipo,Equipo,BASE METALICA PARA TELEVISION NEGRAPLXVL/A2,base metalica television negraplxvl,bien,mueble,b a s e,m e t a l i c a,t e l e v i s i o n
265,Equipo,Equipo,REPRODUCTOR DVD EMPOTRADO EN PARED PLXTY/A4,reproductor dvd empotrado pared plxty,electronico,telecomunicaciones,r e p r o d u c t o r,d v d,e m p o t r a d o
266,Equipo,Equipo,PIZARRON DE CORCHO MARCO METALICO 90*60 PLXZA/SMA,pizarron corcho marco metalico plxza sma,bien,mueble,p i z a r r o n,c o r c h o,m a r c o
267,Equipo,Equipo,MOUSE  PLXCOR/CON,mouse plxcor,electronico,telecomunicaciones,m o u s e,p l x c o r,
268,Equipo,Equipo,GABINETE CPU ARMADO PLXTY/CAC,gabinete cpu armado plxty cac,electronico,telecomunicaciones,g a b i n e t e,c p u,a r m a d o
269,Equipo,Equipo,TECLADO PLXCX/LABFC1,teclado plxcx labfc,electronico,telecomunicaciones,t e c l a d o,p l x c x,l a b f c
270,Equipo,Equipo,VENTILADOR DE TECHO PLXSO/AA1,ventilador techo plxso aa,bien,NO CLASIFICADO,v e n t i l a d o r,t e c h o,p l x s o
271,Mobiliario,Mobiliario,BUTACA TIPO CONCHA A2,butaca tipo concha,bien,NO CLASIFICADO,b u t a c a,t i p o,c o n c h a
272,Equipo,Equipo,MOUSE PLXLP/PREF,mouse plxlp pref,electronico,telecomunicaciones,m o u s e,p l x l p,p r e f
273,Mobiliario,Mobiliario,ARCHIVERO MADERA 3 CAJONES PLXTY/,archivero madera cajones plxty,bien,mueble,a r c h i v e r o,m a d e r a,c a j o n e s
274,Equipo,Equipo,MOUSE PLXCX/LAB7C2,mouse plxcx lab,electronico,telecomunicaciones,m o u s e,p l x c x,l a b
275,Equipo,Equipo,GRABADORA31 PLXLP/PREF,grabadora plxlp pref,electronico,telecomunicaciones,g r a b a d o r a,p l x l p,p r e f
276,Equipo,Equipo,TELEVISION CON VHS PLXPV/PREF,television vhs plxpv pref,electronico,dispositivos,t e l e v i s i o n,v h s,p l x p v
277,Mobiliario,Mobiliario,ESCRITORIO MADERA Y METAL Y BASE PARA CPU PLXCX/LAB2C4,escritorio madera metal base cpu plxcx lab,bien,mueble,e s c r i t o r i o,m a d e r a,m e t a l
278,Mobiliario,Mobiliario,ARCHIVERO METALICO 4 GAVETAS PLXSO/ADM,archivero metalico gavetas plxso adm,bien,mueble,a r c h i v e r o,m e t a l i c o,g a v e t a s
279,Mobiliario,Mobiliario,BUTACA PARA AULA PLIANA AZUL PLXTY/A7,butaca aula pliana azul plxty,bien,NO CLASIFICADO,b u t a c a,a u l a,p l i a n a
280,Equipo,Equipo,TELEVISION PLXZA/ARCO,television plxza arco,electronico,dispositivos,t e l e v i s i o n,p l x z a,a r c o
